Manx,English,Notes
"     “Aile, aile,” dooyrt y çhenn ven voght ; “losht yn maidjey, son nagh jinnagh yn maidjey yealley yn moddey, nagh jinnagh yn moddey greimmey yn mannan, as nagh darragh yn mannan harrish y cleiy dy gheddyn yn dossan aalin dy smeir-ghoo.” ","     “Fire, fire,” said the poor old woman. “burn the stick, for the stick won’t beat the dog, the dog won’t bite the kid, and the kid won’t go over the hedge to get the bonny bunch of blackberries.” ",
"     As dooyrt yn aile, “Cha jean.”",     And the fire said. “I won’t.”,
"     Hie ee roee, as haink ec dys yn ushtey. ","     She went her way, and she came to some water. ",
"     “Ushtey, ushtey,” dooyrt y çhenn ven voght; “moogh yn aile, son nagh jinnagh yn maidjey yealley yn moddey, nagh jinnagh yn moddey greimmey yn marran, as nagh darragh yn mannan harrish y cleiy dy gheddyn yn dossan aalin dy smeir-ghoo.”","     “Water, water,” says the poor oid woman. “quench the fire, for the fire won't burn the stick and the stick won’t beat the dog, the dog won’t bite the kid, and the kid won’t go over the hedge to get the bonny bunch of blackberries.” ",
"     As dooyrt yn ushtey, “Cha jean.” ",     And the water said. “I won't.” ,
     Hie ee roee as haink ee dys tarroo. ,"     She went her way, and she came to a bull. ",
"     “Harrroo, Harroo,” dooyrt y çhenn ven voght: “iu yn ushtey, son nagh jinnagh yn ushtey mooghey yn aile, nagh jinnagh yn aile lostey yn maidjey, nagh jinnagh yn maidjey yealley yn moddey, nagh jinnagh yn moddey greimmey yn mannan, as nagh darragh yn mannan harrish y cleiy dy gheddyn yn dossan aalin dy smeir-ghoo.” ","     “Bull, bull,” said the poor old woman, “drink the water, for the water won’t quench the fire, the fire won’t burn the stick, the stick won’t beat the dog, the dog won’t bite the kid, and the kid won’t go over the hedge to get the bonny bunch of blackberries.”",
"     As dooyrt y tarrroo, “Cha jean.” ","     And the bull said, “I won’t.” ",
     Hie  ee roee as haink ee dys buitçhoor. ,She went her way. and she came to a butcher.,
"     “Vuitçhoor, vuitçhoor,” dooyrt y çhenn ven voght; “marr yn tarrroo, son nagh jinnagh yn tarroo giu yn ushtey, nagh jinnagh yn ushtey mooghey yn aile, nagh jinnagh yn aile lostey yn maidjey, nagh jinnagh yn maidjey yealley yn moddey, nagh jinnagh yn moddey greimmey yn mannan as nagh darragh yn mannan harrish y cleiy dy gheddyn yn dossan aalin dy smeir-ghoo.” ","     “Butcher, butcher,” said the poor old woman, “kill the bull, for the bull won’t drink the water, the water won’t quench the fire, the fire won’t burn the stick, the stick wont beat the dog, the dog won’t bite the kid, and the kid won’t go over the hedge to get the bonny bunch of blackberries.”",
"     As dooyn y buitçhoor, “Cha jean.” ","     And the butcher said, “I won’t.”",
"     Hie ee roee , as haink ee dys teidd.","     She went her way, and she came to a rope. ",
"     “Heidd, heidd,” dooyrt. y çhenn ven voght;  “crogh yn buitchoor, son nagh jinnagli yn buitçhoor marroo yn tarroo, nagh jinnagh yn tarroo giu yu ushtey, nagh jinnagh yn ushtey mooghey yn aile, nagh jinnagh yn aile lostey yn maidjey, nagh jinnagh yn maidjey yealley yn moddey, nagh jinnagh yn moddey greimmey yn mannan, as nagh darragh yn mannan harrish y cleiy dy gheddyn yn dossan aalin dy smeir-ghoo.” ","     “Rope, rope,” said the poor old woman, “hang the butcher, for the butcher won’t kill the bull, the bull won’t drink the water, the water won’t quench the fire, the fire won’t burn the stick, the stick won’t beat the dog, the dog won’t bite the kid, and the kid won’t go over the hedge to get the bonny bunch of blackberries.”",
"      As dooyrt y teidd, “Cha jean.” ","     And the rope said, “I won’t.”",
"     Hie ee roee, as haink ee dys lugh. ","     She went her way, and she came to a mouse. ",
"     “Lugh. Lugh,” dooyrt y çhenn ven voght; “caign yn teidd, son nagh jinnagh yn teidd croghey yn buitçhoor, nagh jinnagh yn buitçhoor marroo yn tarroo, nagh jinnagh yn tarroo giu yn ushtey, nagh jinnagh yn ushtey mooghey yn aile, nagh jinnagh yn aile lostey yn maidjey, nagh jinnagh yn maidjey yealley yn moddey, nagh jinnagh yn moddey greimmey yn mannan, as nagh darragh yn mannan harrish y cleiy dy gheddyn yn dossan aalin dy smeir-ghoo.” ","      “Mouse, mouse,” said the poor old woman, “gnaw the rope, for the rope won’t hang the butcher, the butcher won’t kill the bull, the bull won’t drink the water, the water won’t quench the fire, the fire won’t burn the stick, the stick won’t beat the dog, the dog won’t bite the kid, and the kid won’t go over the hedge to get the bonny bunch of blackberries.”",
"     “Cha jean,” dooyrt y lugh. ","     “I won’t,” said the mouse.",
"     Hie ee roee, as haink ee dys kayt. ","     She went her way, and she came to a cat. ",
"     “Chayt, chayt,” dooyrt y çhenn ven voght; “ee yn lugh, son nagh jinnagh yn lugh caigney yn teidd, nagh jinnagh yn teidd croghey yn buitçhoor, nagh jinnagh yn buitçhoor marroo yn tarroo, nagh jinnagh yn tarroo giu yn ushtey, nagh jinnagh yn ushtey mooghey yn aile, nagh jinnagh yn aile lostey yn maidjey, nagh jinnagh yn maidjey yealley yn moddey, nagh jinnagh yn moddey greimmey yn mannan, as nagh darragh yn mannan harrish y cleiy dy gheddyn yn dossan aalin dy smeir-ghoo.” ","      “Cat, cat,” said the poor old woman, “eat the mouse, for the mouse won’t gnaw the rope, the rope won’t hang the butcher, the butcher won’t kill the bull, the bull won’t drink the water, the water won’t quench the fire, the fire won’t burn the stick, the stick won’t beat the dog, the dog won’t bite the kid, and the kid won’t go over the hedge to get the bonny bunch of blackberries.”",
     “Miaow! Miaow!”  dooyrt y chayt; “cur bine dy vainney millish dou eisht.”,"     “Miaow! Miaow!” said the cat; “give me a drop of new milk, then.”",
"     Myr shen hug y çhenn ven voght bine dy vainney millish da’n chayt, as roie yn chayt dy ee yn lugh, as roie yn lugh dy chaigney yn teidd, as roie yn teidd dy crroghey yn buitçhoor, as roie yu buitçhoor dy varroo yn tarroo, as roie yn tarroo dy iu yn ushtey, as roie yn ushtey dy vooghey yn aile, as roie yn aile dy lostey yn maidjey, as roie yn maidjey dy yealley yn moddey, as roie yn moddey dy greimmey yn mannan, as roie yn  mannan harrish y cleiy as hooar eh yn dosaan aalin dy smeir-ghoo.","     So the poor old oman gave the cat a drop of new milk, and the cat ran to eat the mouse, and the mouse ran to gnaw the rope, and the rope ran to hang the butcher, and the butcher ran to kill the bull, and the bull ran to drink the water, and the water ran to quench the fire, and the fire ran to burn the stick, and the stick ran to beat the dog, and the dog ran to bite the kid, and the kid ran over the hedge and got the bonny bunch of blackberries.”",
"     Myr shoh ren yn chayt cur orroo ooilley jannoo cred  va’n çhenn ven voght laccal, as eer dys y laa t’ayn jiu, nee kayt marroo lugh, my ver shiu bine dy vainney millish j’ee.","     Thus the cat made them all do what the poor old woman wanted, and even to the present day a cat will kill a mouse if you give her a drop of new milk.",
     Peel.              S. MORRISON.,,
,"{This story is the Manx variation of a very ancient folk-tale which occurs in almost every language. Jacobs, in his “Celtic Fairy Tales,” mentions parallels in Irish, Scotch, English (“The Old Woman and her Pig”) German, French, Spanish, Italian, and Bengali, and refers to suggestions that its origin is probably to be traced back to some religious ceremonial in early times. A similar version of the tale is known in the North of the Island, but “winter branch” is substitued for “”bonny bunch of blackberries,” and the tale is named “Skeeal y Vangan Gheuree.” (The Tale of the Winter’s Branch). Mr Roeder gives a South-side variant in “Yn Lioar Manninagh” vol. III. Pt IV.}",
